"halalStatus","dataAiHint","tags__001","tags__002","tags__003","tags__004","tags__005","tags__006","tags__007","tags__008","longitude","approvedAt","rating","submittedAt","name","businessStatus","dataHashId","priceLevel","logoLink","openingHours","userRatingsTotal","latitude","state","address","googlePlaceId","id","websiteLink","socialInstagram","socialFacebook","socialTwitter","socialTiktok","socialWhatsapp"
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.0866827","null","4.7","null","+he Cursor","OPERATIONAL","hash_+he Cursor (Perak)","null","null","null","65","4.5995172","Perak","117, Jalan Raja Ekram, Kampung Jawa, 30300 Ipoh, Perak, Malaysia","ChIJQ5DoH8jtyjERHu8AmMeV2Y4","+he Cursor (Perak)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","100.3645535","null","3.7","null","105°c coffeehaus","OPERATIONAL","hash_105°c coffeehaus (Kedah)","null","null","null","219","6.125127","Kedah","642, Jalan Pintu Sepuluh, Kampung Lubok Peringgi, 05100 Alor Setar, Kedah, Malaysia","ChIJD2ljGkNFSzARhp4oWHUKVsM","105°c coffeehaus (Kedah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.718023","null","3.4","null","108 Matcha Saro - The Exchange TRX","OPERATIONAL","hash_108 Matcha Saro - The Exchange TRX (Kuala Lumpur)","null","null","null","158","3.1426031","Kuala Lumpur","Lot C.OS.06, Level Concourse, The Exchange TRX, Persiaran TRX, Imbi, 55188 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","ChIJtzotfgA3zDERm3VzKnd1dB8","108 Matcha Saro - The Exchange TRX (Kuala Lumpur)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.718023","null","3.4","null","108 Matcha Saro - The Exchange TRX","OPERATIONAL","hash_108 Matcha Saro - The Exchange TRX (Selangor)","null","null","null","158","3.1426031","Selangor","Lot C.OS.06, Level Concourse, The Exchange TRX, Persiaran TRX, Imbi, 55188 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","ChIJtzotfgA3zDERm3VzKnd1dB8","108 Matcha Saro - The Exchange TRX (Selangor)","","","","","",""
"Not Specified","null","art gallery","cafe","restaurant","food","point of interest","store","establishment","","100.3644613","null","4.4","null","ART NATURE GALLERY CAFE","OPERATIONAL","hash_ART NATURE GALLERY CAFE (Kedah)","null","null","null","136","6.1168261","Kedah","Pekan Melayu, 46, Jalan Sultan Muhammad Jiwa, 05000 Alor Setar, Kedah, Malaysia","ChIJuV5Vrf9FSzAR46_AflJSVwM","ART NATURE GALLERY CAFE (Kedah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.246182","null","4.3","null","Aaagain by Grounded 22","OPERATIONAL","hash_Aaagain by Grounded 22 (Malacca)","null","null","null","199","2.1980242","Malacca","No. 64, 64-1 & 64, 2, Jalan Tokong, Melaka Tengah, 75200 Melaka, Malaysia","ChIJ319JMXTx0TER4p0CHLnpYT0","Aaagain by Grounded 22 (Malacca)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.1957047","null","4.7","null","Ahli Kopi Kangar","OPERATIONAL","hash_Ahli Kopi Kangar (Perlis)","null","null","null","89","6.4394773","Perlis","Jalan Penjara, Pusat Bandar Kangar, 01000 Kangar, Perlis, Malaysia","ChIJGUiRnbWZTDARbC9Y3ikjWhI","Ahli Kopi Kangar (Perlis)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2502467","null","4.6","null","Alley No.5","OPERATIONAL","hash_Alley No5 (Malacca)","null","null","null","201","2.1970123","Malacca","18, Lorong Jambatan, Kampung Pantai, 75200 Melaka, Malaysia","ChIJV4p4s97x0TERraR60KXOPjE","Alley No5 (Malacca)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","116.5906439","null","4.2","null","Anooh Coffee","OPERATIONAL","hash_Anooh Coffee (Sabah)","null","null","null","772","5.9795089","Sabah","KM3 Kundasang-Ranau road Kundasang, 89308 Ranau, Sabah, Malaysia","ChIJT3aQinKZOzIR4UqslihlQ1k","Anooh Coffee (Sabah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.8222432","null","4.8","null","Apacaba Coffee | Sepang Lukut","OPERATIONAL","hash_Apacaba Coffee | Sepang Lukut (Negeri Sembilan)","null","null","null","565","2.5921365","Negeri Sembilan","Lot 5823 mukim jimah Pekan lukut Lukut, 71010 Port Dickson, Negeri Sembilan, Malaysia","ChIJ7zcyUS_vzTERQcW7pLjjh6o","Apacaba Coffee | Sepang Lukut (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2337215","null","4.2","null","Atas Cafe Kota Bharu","OPERATIONAL","hash_Atas Cafe Kota Bharu (Kelantan)","null","null","null","215","6.1147089","Kelantan","Pt 495-496 Lembah Sireh, 15050 Kota Bharu, Kelantan, Malaysia","ChIJuV1I4buvtjERR4p2B92Hsr4","Atas Cafe Kota Bharu (Kelantan)","","","","","",""
"Not Specified","null","point of interest","establishment","","","","","","","115.2430664","null","4.4","null","Ayoi Labuan","OPERATIONAL","hash_Ayoi Labuan (Labuan)","null","null","null","10","5.2779183","Labuan","U0211, Jalan Bahasa, Bandar Labuan, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia","ChIJF7sOwlIZIzIRBN-9Ilmf5uA","Ayoi Labuan (Labuan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.6740886","null","4.6","null","BASK.","OPERATIONAL","hash_BASK (Kuala Lumpur)","null","null","null","208","3.1242565","Kuala Lumpur","BASK Malaysia, APW, 29, Jalan Riong, Bangsar, 59100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","ChIJh9ERe5NJzDERd7YxXR4cIXI","BASK (Kuala Lumpur)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.1850877","null","4.2","null","BLOCK Caife","OPERATIONAL","hash_BLOCK Caife (Perlis)","null","null","null","143","6.4358074","Perlis","Jalan Pengkalan Asam, Kampung Pengkalan Asam, 01000 Kangar, Perlis, Malaysia","ChIJGeqmMgyZTDARF20Smtawt3Y","BLOCK Caife (Perlis)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2290515","null","4.9","null","Baked.","OPERATIONAL","hash_Baked (Malacca)","null","null","null","2508","2.1981667","Malacca","19, Jalan KPKS 5-A Kompleks Perniagaan Al-azim Kota Syahbandar, 75200 Melaka, Malaysia","ChIJe-dnGhzx0TERyF7hjld7W4g","Baked (Malacca)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.6800647","null","3.6","null","Bask Bear Coffee Ayer 8 Putrajaya","OPERATIONAL","hash_Bask Bear Coffee Ayer 8 Putrajaya (Putrajaya)","null","null","null","75","2.9253887","Putrajaya","G- 3A, Ayer8, A1, Jalan P8G, Presint 8, 62250 Putrajaya, Malaysia","ChIJzy-jezi3zTERf-bBiDCWbEQ","Bask Bear Coffee Ayer 8 Putrajaya (Putrajaya)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.7232302","null","4","null","Bask Bear Coffee Presint 15 Putrajaya","OPERATIONAL","hash_Bask Bear Coffee Presint 15 Putrajaya (Putrajaya)","null","null","null","38","2.9449009","Putrajaya","65 (GF, Jln Diplomatik, Presint 15, 62500 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia","ChIJcYWC38jJzTERT23PkqAv54o","Bask Bear Coffee Presint 15 Putrajaya (Putrajaya)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.6844953","null","4.4","null","Bike and Beans MY","OPERATIONAL","hash_Bike and Beans MY (Putrajaya)","null","null","null","71","2.9142899","Putrajaya","Jalan P4 Y, Presint 4, 62100 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia","ChIJQeoxtm1NzDERuq00qaEuSgk","Bike and Beans MY (Putrajaya)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","110.3477083","null","4.4","null","Black Bean Coffee","OPERATIONAL","hash_Black Bean Coffee (Sarawak)","1","null","null","655","1.557732","Sarawak","No.87, Ewe Hai St, 93000 Kuching, Sarawak, Malaysia","ChIJ4TKkHOyn-zERMSpng14URfk","Black Bean Coffee (Sarawak)","","","","","",""
"Not Specified","null","point of interest","establishment","","","","","","","115.2464383","null","null","null","Boba Chic Labuan","OPERATIONAL","hash_Boba Chic Labuan (Labuan)","null","null","null","null","5.278393299999999","Labuan","Lot 34, Block C Ground Floor at 3 Storey Lazenda Shoplot, 87007 Labuan, Wilayah Persekutuan Labuan, Malaysia","ChIJXyRPHssZIzIRElrsOG3Q0dA","Boba Chic Labuan (Labuan)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","115.2487039","null","4.9","null","Brew N’ Bask","OPERATIONAL","hash_Brew N’ Bask (Labuan)","null","null","null","8","5.2758809","Labuan","A025(A), Ground Floor Podium Level, Complex Labuan, Jln Merdeka, Financial Park, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia","ChIJ27WObBgZIzIRgqk_IhhfBh0","Brew N’ Bask (Labuan)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","103.6966748","null","4.5","null","Burrtemu Coffee","OPERATIONAL","hash_Burrtemu Coffee (Johor)","null","null","null","71","1.4958211","Johor","PTD18813, Jalan Manggis, Kampung Pasir, 81200 Johor Bahru, Johor, Malaysia","ChIJQ3yhgQBz2jER0jHgFETtxsE","Burrtemu Coffee (Johor)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","110.3468953","null","4.7","null","CHAS Cafe & Space","OPERATIONAL","hash_CHAS Cafe & Space (Sarawak)","null","null","null","40","1.5581207","Sarawak","No17, Lot 28, Jalan Bishopsgate, Section 27, 93000 Kuching, Sarawak, Malaysia","ChIJWzSyjX-n-zERW4ijfD2b0oo","CHAS Cafe & Space (Sarawak)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","110.3464267","null","4.9","null","COHOMO Cafe","OPERATIONAL","hash_COHOMO Cafe (Sarawak)","null","null","null","45","1.502015","Sarawak","Lot LG07, Ground Floor, Green Heights Mall, 129, Lorong Lapangan Terbang 2, Green Heights, 93250 Kuching, Sarawak, Malaysia","ChIJJ155zK2n-zERwOZklIIV7yA","COHOMO Cafe (Sarawak)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","102.2483427","null","4.9","null","COTTI COFFEE JONKER STREET","OPERATIONAL","hash_COTTI COFFEE JONKER STREET (Malacca)","null","null","null","82","2.1948261","Malacca","12, Lorong Hang Jebat, 75200 Melaka, Malaysia","ChIJrV7jTwDx0TER-aXaTgLkwoE","COTTI COFFEE JONKER STREET (Malacca)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","100.3664572","null","5","null","COTTI COFFEE 库迪咖啡 - Aman Central","OPERATIONAL","hash_COTTI COFFEE 库迪咖啡 - Aman Central (Kedah)","null","null","null","174","6.124969699999999","Kedah","4-k02-b, Fourth Floor, Aman Central, Lebuhraya Darul Aman, Kampung Lubok Peringgi, 05100 Alor Setar, Kedah, Malaysia","ChIJ1dE4QwBFSzARBSPp6zwgX1Y","COTTI COFFEE 库迪咖啡 - Aman Central (Kedah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.4700025","null","4.7","null","CXBS Coffee & Matcha","OPERATIONAL","hash_CXBS Coffee & Matcha (Selangor)","null","null","null","44","3.125636","Selangor","72, Jln Setia Perdana BB U13/BB, Setia Alam, 40170 Shah Alam, Selangor, Malaysia","ChIJT1W7mTxRzDERSoeHnavgYBA","CXBS Coffee & Matcha (Selangor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","100.3702736","null","5","null","Cactus Coffee","OPERATIONAL","hash_Cactus Coffee (Kedah)","null","null","null","11","6.1223245","Kedah","GL-04, Ukir Mall, Bandar Alor Setar, 05000 Alor Setar, Kedah, Malaysia","ChIJuUeWDO5FSzARTTIG-E408X4","Cactus Coffee (Kedah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","100.3651556","null","4.8","null","Cafe Atas","OPERATIONAL","hash_Cafe Atas (Kedah)","null","null","null","42","6.1177813","Kedah","Lot 1A, Tingkat Atas, Pekan Buah, 05000 Alor Setar, Kedah, Malaysia","ChIJa5ZbKKNFSzARmXmP_6TBmvM","Cafe Atas (Kedah)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","100.9194116","null","4.9","null","Calf Kopi","OPERATIONAL","hash_Calf Kopi (Perak)","null","null","null","204","4.772131","Perak","Jalan Taiping, Simpang 3 Talang, 33000 Kuala Kangsar, Perak, Malaysia","ChIJ-14ka0K9yjERJFaURRnfav4","Calf Kopi (Perak)","","","","","",""
"Not Specified","null","cafe","bakery","restaurant","food","point of interest","store","establishment","","101.7204226","null","4.8","null","Celsius Coffee Putrajaya","OPERATIONAL","hash_Celsius Coffee Putrajaya (Putrajaya)","2","null","null","1147","2.965947","Putrajaya","I-G-11, Conezion Persiaran IRC3 IOI Resort City, 62502 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia","ChIJTVCmQwDLzTERTDiESCln38Q","Celsius Coffee Putrajaya (Putrajaya)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","101.9368603","null","4.6","null","ChaCha Coffee","OPERATIONAL","hash_ChaCha Coffee (Negeri Sembilan)","null","null","null","78","2.7278651","Negeri Sembilan","16, Jalan Kong Sang, Bandar Seremban, 70000 Seremban, Negeri Sembilan, Malaysia","ChIJKS1yU_LdzTERXOKip3n6rOI","ChaCha Coffee (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","food","point of interest","store","establishment","","","","101.7131746","null","4.8","null","Chabashira Tea","OPERATIONAL","hash_Chabashira Tea (Kuala Lumpur)","null","null","null","24","3.1575813","Kuala Lumpur","KLCC Lot C21A, ISETAN, Level Concourse, Suria, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","ChIJD_8ibwA3zDERTel0eRYd23o","Chabashira Tea (Kuala Lumpur)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","101.6295536","null","4.6","null","Chabashira Tea Roastery","OPERATIONAL","hash_Chabashira Tea Roastery (Kuala Lumpur)","null","null","null","528","3.111124","Kuala Lumpur","129, Jalan 20/7, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia","ChIJSUWgZ1NLzDERxF51v2rOGss","Chabashira Tea Roastery (Kuala Lumpur)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","101.6295536","null","4.6","null","Chabashira Tea Roastery","OPERATIONAL","hash_Chabashira Tea Roastery (Negeri Sembilan)","null","null","null","528","3.111124","Negeri Sembilan","129, Jalan 20/7, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia","ChIJSUWgZ1NLzDERxF51v2rOGss","Chabashira Tea Roastery (Negeri Sembilan)","","","","","",""
"Not Specified","null","cafe","restaurant","food","point of interest","store","establishment","","","101.6295536","null","4.6","null","Chabashira Tea Roastery","OPERATIONAL","hash_Chabashira Tea Roastery (Selangor)","null","null","null","528","3.111124","Selangor","129, Jalan 20/7, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia","ChIJSUWgZ1NLzDERxF51v2rOGss","Chabashira Tea Roastery (Selangor)","","","","","",""
"Not Specified","null","store","food","point of interest","establishment","","","","","101.0780201","null","4","null","Chakori 二奶冰室","OPERATIONAL","hash_Chakori 二奶冰室 (Perak)","null","null","null","447","4.5959854","Perak","35, Jalan Market, 30000 Ipoh, Perak, Malaysia","ChIJxamWhH7tyjER0AZpnfy_s6w","Chakori 二奶冰室 (Perak)","","","","","",""
"Not Specified","null","cafe","point of interest","food","establishment","","","","","103.6682058","null","4.3","null","Chatto Brew Sutera Utama","OPERATIONAL","hash_Chatto Brew Sutera Utama (Johor)","2","null","null","182","1.5154042","Johor","64, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, Skudai, 81300 Johor Bahru, Malaysia","ChIJQzWaYatz2jERH0RZTXQiejI","Chatto Brew Sutera Utama (Johor)","","","","","",""
"Not Specified","null","cafe","store","food","point of interest","establishment","","","","115.242084","null","4.4","null","Chatto Coffee Labuan","OPERATIONAL","hash_Chatto Coffee Labuan (Labuan)","null","null","null","81","5.2796373","Labuan","Lot 2, Ground Floor, Wisma Lazenda, Jalan Kemajuan, 87000 Labuan, Labuan Federal Territory, Malaysia","ChIJCWr4zWYZIzIRBmUd8e0zQ-I","Chatto Coffee Labuan (Labuan)","","","","","",""
"Not Specified","null","cafe","store","point of interest","food","establishment","","","","103.6178912","null","4.2","null","Chatto Eco Botanic","OPERATIONAL","hash_Chatto Eco Botanic (Johor)","null","null","null","26","1.4387893","Johor","36, Jalan Eko Botani 3/6, Taman Eko Botani Iskandar Puteri, 79100 Johor Bahru, Johor Darul Ta'zim, Malaysia","ChIJM_m0CAAL2jER8iE8NgbM1uk","Chatto Eco Botanic (Johor)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","100.3513368","null","4.1","null","Chatto Tea & Coffee (Kedah - Kompleks Perniagaan Ampang Branch)","OPERATIONAL","hash_Chatto Tea & Coffee (Kedah - Kompleks Perniagaan Ampang Branch) (Kedah)","2","null","null","76","6.111774","Kedah","Lot 11A, PT111, Kompleks Perniagaan Ampang, Sultanah Bahiyah Hwy, 05050 Alor Setar, Kedah, Malaysia","ChIJ3foTv0dFSzARTUSPABI7rCs","Chatto Tea & Coffee (Kedah - Kompleks Perniagaan Ampang Branch) (Kedah)","","","","","",""
"Not Specified","null","cafe","food","point of interest","establishment","","","","","102.2584373","null","4.7","null","CheckIn Bingsu Dessert Cafe","OPERATIONAL","hash_CheckIn Bingsu Dessert Cafe (Malacca)","null","null","null","102","2.18644","Malacca","15, Jln Merdeka, Taman Melaka Raya, 75000 Melaka, Malaysia","ChIJS7WcYtvv0TER7Ym1Mvh0TXQ","CheckIn Bingsu Dessert Cafe (Malacca)","","","","","",""
